Estudiante_ID,Edad,Nota_Mat,Nota_Leng,Nota_CS,Genero,Comuna,Promedio,Rango_Edad
7526,21,7,23,32,prefiero no decirlo,Lota,20.666666666666668,Menor de 25
7527,29,15,78,14,masculino,Hualpén,35.666666666666664,Mayor o igual de 25 años
7528,18,42,50,12,prefiero no decirlo,Concepción,34.666666666666664,Menor de 25
7529,18,74,97,30,prefiero no decirlo,San Pedro,67.0,Menor de 25
7530,18,7,79,52,femenino,San Pedro,46.0,Menor de 25
7531,19,42,1,82,masculino,Hualpén,41.666666666666664,Menor de 25
7532,21,18,54,70,femenino,Concepción,47.333333333333336,Menor de 25
7533,25,89,78,5,prefiero no decirlo,Tomé,57.333333333333336,Mayor o igual de 25 años
7534,25,80,96,52,femenino,Concepción,76.0,Mayor o igual de 25 años
7535,27,3,60,57,femenino,San Pedro,40.0,Mayor o igual de 25 años
7536,22,72,23,45,prefiero no decirlo,Tomé,46.666666666666664,Menor de 25
7537,24,26,76,74,femenino,San Pedro,58.666666666666664,Menor de 25
7538,26,60,88,18,prefiero no decirlo,Tomé,55.333333333333336,Mayor o igual de 25 años
7539,28,68,78,37,prefiero no decirlo,Hualpén,61.0,Mayor o igual de 25 años
7540,25,13,13,16,prefiero no decirlo,Penco,14.0,Mayor o igual de 25 años
7541,29,57,31,80,femenino,Arauco,56.0,Mayor o igual de 25 años
7542,20,28,38,5,prefiero no decirlo,Coronel,23.666666666666668,Menor de 25
7543,26,61,38,6,masculino,Concepción,35.0,Mayor o igual de 25 años
7544,18,72,21,90,femenino,San Pedro,61.0,Menor de 25
7545,20,36,7,34,prefiero no decirlo,Concepción,25.666666666666668,Menor de 25
7546,29,91,85,85,masculino,Penco,87.0,Mayor o igual de 25 años
7547,24,99,40,78,prefiero no decirlo,Tomé,72.33333333333333,Menor de 25
7548,26,70,37,70,masculino,Coronel,59.0,Mayor o igual de 25 años
7549,22,3,22,14,masculino,Concepción,13.0,Menor de 25
7550,29,64,9,80,femenino,San Pedro,51.0,Mayor o igual de 25 años
7551,22,1,76,76,masculino,San Pedro,51.0,Menor de 25
7552,23,66,13,43,masculino,San Pedro,40.666666666666664,Menor de 25
7553,28,44,87,66,masculino,Lota,65.66666666666667,Mayor o igual de 25 años
7554,24,84,11,64,prefiero no decirlo,Tomé,53.0,Menor de 25
7555,20,98,11,97,femenino,Arauco,68.66666666666667,Menor de 25
7556,28,41,72,95,masculino,Coronel,69.33333333333333,Mayor o igual de 25 años
7557,22,6,27,68,masculino,Penco,33.666666666666664,Menor de 25
7558,20,4,93,67,masculino,Coronel,54.666666666666664,Menor de 25
7559,27,96,51,83,masculino,Penco,76.66666666666667,Mayor o igual de 25 años
7560,27,94,82,86,masculino,Penco,87.33333333333333,Mayor o igual de 25 años
7561,26,56,76,43,femenino,Concepción,58.333333333333336,Mayor o igual de 25 años
7562,27,6,67,13,prefiero no decirlo,Concepción,28.666666666666668,Mayor o igual de 25 años
7563,18,40,75,71,masculino,Coronel,62.0,Menor de 25
7564,24,88,28,73,masculino,Lota,63.0,Menor de 25
7565,26,41,13,60,masculino,Coronel,38.0,Mayor o igual de 25 años
7566,18,35,8,65,femenino,San Pedro,36.0,Menor de 25
7567,27,48,36,53,masculino,Hualpén,45.666666666666664,Mayor o igual de 25 años
7568,18,81,94,13,femenino,Concepción,62.666666666666664,Menor de 25
7569,28,7,53,28,femenino,Tomé,29.333333333333332,Mayor o igual de 25 años
7570,19,12,3,76,prefiero no decirlo,Arauco,30.333333333333332,Menor de 25
7571,21,47,25,41,masculino,Penco,37.666666666666664,Menor de 25
7572,27,64,58,11,prefiero no decirlo,Lota,44.333333333333336,Mayor o igual de 25 años
7573,29,50,89,40,masculino,Hualpén,59.666666666666664,Mayor o igual de 25 años
7574,23,73,75,39,prefiero no decirlo,Concepción,62.333333333333336,Menor de 25
7575,25,56,92,70,masculino,Hualpén,72.66666666666667,Mayor o igual de 25 años
7576,29,92,84,37,prefiero no decirlo,Lota,71.0,Mayor o igual de 25 años
7577,19,92,98,17,prefiero no decirlo,Penco,69.0,Menor de 25
7578,29,47,10,36,prefiero no decirlo,Coronel,31.0,Mayor o igual de 25 años
7579,23,96,2,61,femenino,Tomé,53.0,Menor de 25
7580,25,68,56,8,femenino,Lota,44.0,Mayor o igual de 25 años
7581,23,91,93,44,femenino,Tomé,76.0,Menor de 25
7582,18,53,23,12,femenino,Penco,29.333333333333332,Menor de 25
7583,23,98,9,31,prefiero no decirlo,Tomé,46.0,Menor de 25
7584,29,2,91,4,masculino,Concepción,32.333333333333336,Mayor o igual de 25 años
7585,26,42,21,54,prefiero no decirlo,Arauco,39.0,Mayor o igual de 25 años
7586,26,74,68,38,femenino,Concepción,60.0,Mayor o igual de 25 años
7587,20,40,88,33,masculino,Tomé,53.666666666666664,Menor de 25
7588,28,18,41,51,masculino,Lota,36.666666666666664,Mayor o igual de 25 años
7589,24,34,37,20,masculino,Concepción,30.333333333333332,Menor de 25
7590,23,58,54,84,prefiero no decirlo,Coronel,65.33333333333333,Menor de 25
7591,22,9,3,24,prefiero no decirlo,Coronel,12.0,Menor de 25
7592,23,37,14,19,femenino,San Pedro,23.333333333333332,Menor de 25
7593,18,43,80,27,femenino,Lota,50.0,Menor de 25
7594,21,55,43,58,prefiero no decirlo,Tomé,52.0,Menor de 25
7595,22,7,43,64,femenino,Hualpén,38.0,Menor de 25
7596,20,49,37,61,masculino,Lota,49.0,Menor de 25
7597,28,34,99,40,femenino,Hualpén,57.666666666666664,Mayor o igual de 25 años
7598,20,29,75,68,femenino,Penco,57.333333333333336,Menor de 25
7599,22,18,72,57,prefiero no decirlo,Arauco,49.0,Menor de 25
7600,27,80,42,89,femenino,Arauco,70.33333333333333,Mayor o igual de 25 años
7601,22,76,7,83,femenino,Penco,55.333333333333336,Menor de 25
7602,25,92,51,19,masculino,Arauco,54.0,Mayor o igual de 25 años
7603,18,50,52,35,femenino,San Pedro,45.666666666666664,Menor de 25
7604,26,94,92,74,masculino,Arauco,86.66666666666667,Mayor o igual de 25 años
7605,29,31,45,6,masculino,Hualpén,27.333333333333332,Mayor o igual de 25 años
7606,29,80,73,6,femenino,Lota,53.0,Mayor o igual de 25 años
7607,21,46,6,53,masculino,Concepción,35.0,Menor de 25
7608,23,21,50,70,masculino,San Pedro,47.0,Menor de 25
7609,22,71,57,6,femenino,Tomé,44.666666666666664,Menor de 25
7610,20,46,15,49,femenino,Tomé,36.666666666666664,Menor de 25
7611,18,70,8,17,femenino,Concepción,31.666666666666668,Menor de 25
7612,21,55,55,2,femenino,Hualpén,37.333333333333336,Menor de 25
7613,23,91,63,89,femenino,Concepción,81.0,Menor de 25
7614,20,28,32,17,femenino,Hualpén,25.666666666666668,Menor de 25
7615,20,33,35,84,femenino,Hualpén,50.666666666666664,Menor de 25
7616,28,62,51,62,prefiero no decirlo,Lota,58.333333333333336,Mayor o igual de 25 años
7617,21,23,63,85,prefiero no decirlo,Coronel,57.0,Menor de 25
7618,27,62,82,20,prefiero no decirlo,Hualpén,54.666666666666664,Mayor o igual de 25 años
7619,27,51,75,16,femenino,San Pedro,47.333333333333336,Mayor o igual de 25 años
7620,28,22,44,44,masculino,Concepción,36.666666666666664,Mayor o igual de 25 años
7621,28,33,35,24,masculino,Concepción,30.666666666666668,Mayor o igual de 25 años
7622,23,23,93,54,femenino,Hualpén,56.666666666666664,Menor de 25
7623,21,54,92,62,prefiero no decirlo,Coronel,69.33333333333333,Menor de 25
7624,25,60,41,8,prefiero no decirlo,Coronel,36.333333333333336,Mayor o igual de 25 años
7625,22,85,90,27,prefiero no decirlo,Concepción,67.33333333333333,Menor de 25
7626,19,16,94,8,prefiero no decirlo,Penco,39.333333333333336,Menor de 25
7627,28,89,27,28,masculino,Hualpén,48.0,Mayor o igual de 25 años
7628,18,66,74,77,masculino,Lota,72.33333333333333,Menor de 25
7629,29,62,54,75,masculino,San Pedro,63.666666666666664,Mayor o igual de 25 años
7630,26,63,80,58,masculino,Coronel,67.0,Mayor o igual de 25 años
7631,27,90,66,43,masculino,Arauco,66.33333333333333,Mayor o igual de 25 años
7632,20,29,8,23,femenino,Lota,20.0,Menor de 25
7633,26,94,22,93,femenino,Concepción,69.66666666666667,Mayor o igual de 25 años
7634,23,24,10,95,masculino,Coronel,43.0,Menor de 25
7635,27,49,54,35,femenino,Hualpén,46.0,Mayor o igual de 25 años
7636,28,71,70,73,femenino,Penco,71.33333333333333,Mayor o igual de 25 años
7637,20,17,5,31,masculino,Coronel,17.666666666666668,Menor de 25
7638,18,1,33,22,prefiero no decirlo,Tomé,18.666666666666668,Menor de 25
7639,29,70,23,38,prefiero no decirlo,Arauco,43.666666666666664,Mayor o igual de 25 años
7640,25,36,93,22,masculino,Penco,50.333333333333336,Mayor o igual de 25 años
7641,27,76,17,63,femenino,San Pedro,52.0,Mayor o igual de 25 años
7642,21,91,36,8,masculino,San Pedro,45.0,Menor de 25
7643,21,45,74,50,femenino,Concepción,56.333333333333336,Menor de 25
7644,20,54,5,67,femenino,Coronel,42.0,Menor de 25
7645,28,40,79,81,masculino,Penco,66.66666666666667,Mayor o igual de 25 años
7646,18,41,44,7,masculino,Concepción,30.666666666666668,Menor de 25
7647,28,86,96,72,femenino,Concepción,84.66666666666667,Mayor o igual de 25 años
7648,27,54,99,25,femenino,Lota,59.333333333333336,Mayor o igual de 25 años
7649,19,83,82,48,femenino,Lota,71.0,Menor de 25
7650,20,33,62,62,femenino,Tomé,52.333333333333336,Menor de 25
7651,26,96,91,58,masculino,Hualpén,81.66666666666667,Mayor o igual de 25 años
7652,18,78,93,97,masculino,San Pedro,89.33333333333333,Menor de 25
7653,18,39,71,3,femenino,Penco,37.666666666666664,Menor de 25
7654,20,5,50,10,femenino,Coronel,21.666666666666668,Menor de 25
7655,22,47,59,7,femenino,Arauco,37.666666666666664,Menor de 25
7656,29,60,29,86,femenino,Penco,58.333333333333336,Mayor o igual de 25 años
7657,25,21,1,98,masculino,Lota,40.0,Mayor o igual de 25 años
7658,23,67,85,24,femenino,Coronel,58.666666666666664,Menor de 25
7659,26,6,35,95,femenino,Lota,45.333333333333336,Mayor o igual de 25 años
7660,24,89,14,54,prefiero no decirlo,San Pedro,52.333333333333336,Menor de 25
7661,25,64,11,12,prefiero no decirlo,Penco,29.0,Mayor o igual de 25 años
7662,25,81,21,98,masculino,Arauco,66.66666666666667,Mayor o igual de 25 años
7663,20,21,5,45,femenino,Arauco,23.666666666666668,Menor de 25
7664,25,91,65,55,masculino,Arauco,70.33333333333333,Mayor o igual de 25 años
7665,25,99,98,87,masculino,Penco,94.66666666666667,Mayor o igual de 25 años
7666,26,69,86,43,masculino,Lota,66.0,Mayor o igual de 25 años
7667,23,95,80,36,masculino,Concepción,70.33333333333333,Menor de 25
7668,26,10,12,97,prefiero no decirlo,Tomé,39.666666666666664,Mayor o igual de 25 años
7669,22,76,76,40,masculino,Arauco,64.0,Menor de 25
7670,26,36,7,57,prefiero no decirlo,Concepción,33.333333333333336,Mayor o igual de 25 años
7671,26,19,23,64,masculino,Lota,35.333333333333336,Mayor o igual de 25 años
7672,28,74,97,7,femenino,Penco,59.333333333333336,Mayor o igual de 25 años
7673,21,77,57,72,masculino,Coronel,68.66666666666667,Menor de 25
7674,26,30,58,12,prefiero no decirlo,Tomé,33.333333333333336,Mayor o igual de 25 años
7675,19,69,45,56,masculino,San Pedro,56.666666666666664,Menor de 25
7676,24,60,74,48,femenino,Hualpén,60.666666666666664,Menor de 25
7677,19,95,76,4,masculino,Penco,58.333333333333336,Menor de 25
7678,24,9,50,31,masculino,Coronel,30.0,Menor de 25
7679,18,57,80,72,masculino,Arauco,69.66666666666667,Menor de 25
7680,26,81,69,98,femenino,Tomé,82.66666666666667,Mayor o igual de 25 años
7681,26,36,70,12,femenino,Tomé,39.333333333333336,Mayor o igual de 25 años
7682,18,72,5,40,prefiero no decirlo,Arauco,39.0,Menor de 25
7683,18,27,86,34,masculino,Tomé,49.0,Menor de 25
7684,29,74,90,95,masculino,Tomé,86.33333333333333,Mayor o igual de 25 años
7685,20,40,87,59,masculino,Concepción,62.0,Menor de 25
7686,25,67,26,44,prefiero no decirlo,Concepción,45.666666666666664,Mayor o igual de 25 años
7687,29,10,68,5,prefiero no decirlo,Hualpén,27.666666666666668,Mayor o igual de 25 años
7688,28,52,22,72,prefiero no decirlo,Penco,48.666666666666664,Mayor o igual de 25 años
7689,24,45,25,5,femenino,Arauco,25.0,Menor de 25
7690,24,26,6,92,masculino,Penco,41.333333333333336,Menor de 25
7691,18,72,17,59,masculino,Coronel,49.333333333333336,Menor de 25
7692,22,12,13,30,femenino,San Pedro,18.333333333333332,Menor de 25
7693,29,92,98,34,masculino,Concepción,74.66666666666667,Mayor o igual de 25 años
7694,24,5,1,76,femenino,Coronel,27.333333333333332,Menor de 25
7695,22,17,63,55,femenino,Tomé,45.0,Menor de 25
7696,18,66,52,32,masculino,Concepción,50.0,Menor de 25
7697,25,33,39,2,prefiero no decirlo,San Pedro,24.666666666666668,Mayor o igual de 25 años
7698,29,32,31,43,femenino,Concepción,35.333333333333336,Mayor o igual de 25 años
7699,20,24,62,30,prefiero no decirlo,Concepción,38.666666666666664,Menor de 25
7700,23,65,72,21,masculino,Arauco,52.666666666666664,Menor de 25
7701,29,62,61,13,masculino,Lota,45.333333333333336,Mayor o igual de 25 años
7702,19,99,44,22,masculino,Penco,55.0,Menor de 25
7703,26,58,6,70,femenino,Penco,44.666666666666664,Mayor o igual de 25 años
7704,26,53,94,76,masculino,Lota,74.33333333333333,Mayor o igual de 25 años
7705,26,93,79,56,masculino,Concepción,76.0,Mayor o igual de 25 años
7706,23,80,54,55,masculino,Concepción,63.0,Menor de 25
7707,19,89,55,91,prefiero no decirlo,Penco,78.33333333333333,Menor de 25
7708,26,99,48,38,masculino,Coronel,61.666666666666664,Mayor o igual de 25 años
7709,20,44,65,37,masculino,Lota,48.666666666666664,Menor de 25
7710,27,91,42,24,masculino,Penco,52.333333333333336,Mayor o igual de 25 años
7711,26,79,9,79,masculino,Lota,55.666666666666664,Mayor o igual de 25 años
7712,29,53,36,81,masculino,Concepción,56.666666666666664,Mayor o igual de 25 años
7713,29,81,63,29,femenino,Coronel,57.666666666666664,Mayor o igual de 25 años
7714,28,46,45,56,femenino,Lota,49.0,Mayor o igual de 25 años
7715,26,34,69,18,prefiero no decirlo,Arauco,40.333333333333336,Mayor o igual de 25 años
7716,26,3,56,71,prefiero no decirlo,Coronel,43.333333333333336,Mayor o igual de 25 años
7717,22,24,59,14,femenino,Arauco,32.333333333333336,Menor de 25
7718,18,29,72,60,masculino,Arauco,53.666666666666664,Menor de 25
7719,20,4,45,16,masculino,Lota,21.666666666666668,Menor de 25
7720,26,92,24,2,femenino,San Pedro,39.333333333333336,Mayor o igual de 25 años
7721,24,3,30,63,prefiero no decirlo,Tomé,32.0,Menor de 25
7722,18,81,57,28,masculino,Penco,55.333333333333336,Menor de 25
7723,28,31,9,32,femenino,Arauco,24.0,Mayor o igual de 25 años
7724,25,83,33,81,prefiero no decirlo,San Pedro,65.66666666666667,Mayor o igual de 25 años
7725,27,31,96,19,prefiero no decirlo,San Pedro,48.666666666666664,Mayor o igual de 25 años
7726,29,17,72,19,prefiero no decirlo,Coronel,36.0,Mayor o igual de 25 años
7727,19,10,71,89,prefiero no decirlo,Lota,56.666666666666664,Menor de 25
7728,23,70,4,96,femenino,Hualpén,56.666666666666664,Menor de 25
7729,28,34,29,83,masculino,Lota,48.666666666666664,Mayor o igual de 25 años
7730,22,49,49,74,masculino,Coronel,57.333333333333336,Menor de 25
7731,28,6,53,48,femenino,Hualpén,35.666666666666664,Mayor o igual de 25 años
7732,21,73,49,80,prefiero no decirlo,Hualpén,67.33333333333333,Menor de 25
7733,18,82,27,10,prefiero no decirlo,Concepción,39.666666666666664,Menor de 25
7734,22,86,42,96,femenino,Tomé,74.66666666666667,Menor de 25
7735,27,95,34,56,femenino,Concepción,61.666666666666664,Mayor o igual de 25 años
7736,24,54,54,92,masculino,Lota,66.66666666666667,Menor de 25
7737,29,71,13,54,masculino,Tomé,46.0,Mayor o igual de 25 años
7738,28,30,73,89,femenino,Lota,64.0,Mayor o igual de 25 años
7739,28,49,19,23,prefiero no decirlo,Penco,30.333333333333332,Mayor o igual de 25 años
7740,22,52,62,34,masculino,Tomé,49.333333333333336,Menor de 25
7741,19,65,64,96,femenino,Concepción,75.0,Menor de 25
7742,27,33,93,79,masculino,Concepción,68.33333333333333,Mayor o igual de 25 años
7743,18,33,63,21,femenino,Lota,39.0,Menor de 25
7744,22,33,92,3,masculino,Concepción,42.666666666666664,Menor de 25
7745,24,55,82,70,masculino,San Pedro,69.0,Menor de 25
7746,24,79,47,14,femenino,Tomé,46.666666666666664,Menor de 25
7747,25,32,75,48,femenino,Hualpén,51.666666666666664,Mayor o igual de 25 años
7748,19,95,4,17,prefiero no decirlo,San Pedro,38.666666666666664,Menor de 25
7749,20,38,62,65,prefiero no decirlo,Concepción,55.0,Menor de 25
7750,19,94,81,27,femenino,Coronel,67.33333333333333,Menor de 25
7751,27,99,12,42,femenino,San Pedro,51.0,Mayor o igual de 25 años
7752,22,76,5,45,masculino,Tomé,42.0,Menor de 25
7753,19,51,1,54,masculino,San Pedro,35.333333333333336,Menor de 25
7754,28,93,40,7,masculino,Tomé,46.666666666666664,Mayor o igual de 25 años
7755,24,72,72,93,prefiero no decirlo,Arauco,79.0,Menor de 25
7756,19,97,17,69,masculino,San Pedro,61.0,Menor de 25
7757,24,39,71,29,prefiero no decirlo,San Pedro,46.333333333333336,Menor de 25
7758,26,44,81,53,prefiero no decirlo,Hualpén,59.333333333333336,Mayor o igual de 25 años
7759,26,49,79,48,femenino,Coronel,58.666666666666664,Mayor o igual de 25 años
7760,21,2,60,42,masculino,Coronel,34.666666666666664,Menor de 25
7761,20,62,14,88,femenino,Lota,54.666666666666664,Menor de 25
7762,28,42,22,12,prefiero no decirlo,Tomé,25.333333333333332,Mayor o igual de 25 años
7763,20,61,83,64,femenino,Tomé,69.33333333333333,Menor de 25
7764,24,14,45,6,masculino,Penco,21.666666666666668,Menor de 25
7765,19,20,76,35,femenino,Lota,43.666666666666664,Menor de 25
7766,21,36,12,28,femenino,Tomé,25.333333333333332,Menor de 25
7767,24,23,17,59,femenino,Hualpén,33.0,Menor de 25
7768,18,50,20,58,masculino,Tomé,42.666666666666664,Menor de 25
7769,18,75,51,64,prefiero no decirlo,Coronel,63.333333333333336,Menor de 25
7770,19,92,86,30,masculino,Tomé,69.33333333333333,Menor de 25
7771,24,37,41,63,masculino,Hualpén,47.0,Menor de 25
7772,18,25,73,64,prefiero no decirlo,San Pedro,54.0,Menor de 25
7773,26,59,71,11,prefiero no decirlo,San Pedro,47.0,Mayor o igual de 25 años
7774,27,66,63,38,femenino,Coronel,55.666666666666664,Mayor o igual de 25 años
7775,20,35,50,38,femenino,Hualpén,41.0,Menor de 25
7776,29,78,4,5,femenino,Coronel,29.0,Mayor o igual de 25 años
7777,29,30,76,61,masculino,Lota,55.666666666666664,Mayor o igual de 25 años
7778,23,75,10,80,femenino,Hualpén,55.0,Menor de 25
7779,29,23,99,89,masculino,Lota,70.33333333333333,Mayor o igual de 25 años
7780,19,2,75,14,prefiero no decirlo,Lota,30.333333333333332,Menor de 25
7781,29,60,12,54,femenino,Concepción,42.0,Mayor o igual de 25 años
7782,20,24,67,94,femenino,Concepción,61.666666666666664,Menor de 25
7783,20,75,73,62,femenino,Concepción,70.0,Menor de 25
7784,23,74,2,33,prefiero no decirlo,Tomé,36.333333333333336,Menor de 25
7785,18,73,49,12,femenino,Tomé,44.666666666666664,Menor de 25
7786,23,5,94,30,femenino,Lota,43.0,Menor de 25
7787,18,43,4,59,femenino,Hualpén,35.333333333333336,Menor de 25
7788,24,30,21,54,masculino,Lota,35.0,Menor de 25
7789,22,79,98,90,femenino,Tomé,89.0,Menor de 25
7790,22,69,92,20,masculino,Hualpén,60.333333333333336,Menor de 25
7791,29,6,84,16,prefiero no decirlo,Coronel,35.333333333333336,Mayor o igual de 25 años
7792,29,14,62,31,femenino,Hualpén,35.666666666666664,Mayor o igual de 25 años
7793,24,87,34,33,femenino,Arauco,51.333333333333336,Menor de 25
7794,24,14,53,59,prefiero no decirlo,San Pedro,42.0,Menor de 25
7795,24,22,3,58,prefiero no decirlo,Hualpén,27.666666666666668,Menor de 25
7796,22,59,96,21,femenino,San Pedro,58.666666666666664,Menor de 25
7797,23,59,67,15,femenino,Lota,47.0,Menor de 25
7798,22,39,7,94,prefiero no decirlo,San Pedro,46.666666666666664,Menor de 25
7799,20,33,28,69,femenino,San Pedro,43.333333333333336,Menor de 25
7800,20,76,83,36,femenino,Coronel,65.0,Menor de 25
7801,28,9,40,72,masculino,Lota,40.333333333333336,Mayor o igual de 25 años
7802,25,9,36,55,prefiero no decirlo,San Pedro,33.333333333333336,Mayor o igual de 25 años
7803,25,70,19,22,masculino,Arauco,37.0,Mayor o igual de 25 años
7804,21,61,3,78,femenino,Penco,47.333333333333336,Menor de 25
7805,23,63,3,45,masculino,Concepción,37.0,Menor de 25
7806,21,67,88,51,prefiero no decirlo,Penco,68.66666666666667,Menor de 25
7807,21,57,41,4,prefiero no decirlo,Lota,34.0,Menor de 25
7808,19,47,9,4,prefiero no decirlo,Coronel,20.0,Menor de 25
7809,22,55,50,25,femenino,Penco,43.333333333333336,Menor de 25
7810,27,41,23,25,prefiero no decirlo,Hualpén,29.666666666666668,Mayor o igual de 25 años
7811,23,63,69,65,masculino,Lota,65.66666666666667,Menor de 25
7812,24,37,82,59,masculino,Hualpén,59.333333333333336,Menor de 25
7813,29,79,6,44,prefiero no decirlo,Coronel,43.0,Mayor o igual de 25 años
7814,19,81,85,1,femenino,Concepción,55.666666666666664,Menor de 25
7815,28,12,61,90,prefiero no decirlo,Tomé,54.333333333333336,Mayor o igual de 25 años
7816,21,83,34,52,prefiero no decirlo,San Pedro,56.333333333333336,Menor de 25
7817,27,14,77,52,femenino,Lota,47.666666666666664,Mayor o igual de 25 años
7818,25,29,27,95,prefiero no decirlo,Coronel,50.333333333333336,Mayor o igual de 25 años
7819,24,24,64,68,prefiero no decirlo,Lota,52.0,Menor de 25
7820,26,26,4,48,masculino,Hualpén,26.0,Mayor o igual de 25 años
7821,26,76,94,92,femenino,Hualpén,87.33333333333333,Mayor o igual de 25 años
7822,21,15,40,46,masculino,Hualpén,33.666666666666664,Menor de 25
7823,22,56,64,26,femenino,San Pedro,48.666666666666664,Menor de 25
7824,25,69,55,61,masculino,Tomé,61.666666666666664,Mayor o igual de 25 años
7825,26,94,63,50,prefiero no decirlo,Hualpén,69.0,Mayor o igual de 25 años
7826,24,68,61,80,femenino,Lota,69.66666666666667,Menor de 25
7827,22,37,49,58,masculino,San Pedro,48.0,Menor de 25
7828,28,29,98,99,femenino,Coronel,75.33333333333333,Mayor o igual de 25 años
7829,28,74,97,23,prefiero no decirlo,Arauco,64.66666666666667,Mayor o igual de 25 años
7830,23,7,53,5,masculino,Penco,21.666666666666668,Menor de 25
7831,24,7,86,75,femenino,Hualpén,56.0,Menor de 25
7832,26,64,19,12,masculino,Concepción,31.666666666666668,Mayor o igual de 25 años
7833,26,85,79,53,masculino,Concepción,72.33333333333333,Mayor o igual de 25 años
7834,24,19,15,93,femenino,Hualpén,42.333333333333336,Menor de 25
7835,27,47,39,84,femenino,San Pedro,56.666666666666664,Mayor o igual de 25 años
7836,18,31,99,84,prefiero no decirlo,Tomé,71.33333333333333,Menor de 25
7837,25,51,96,1,masculino,Concepción,49.333333333333336,Mayor o igual de 25 años
7838,27,15,1,53,prefiero no decirlo,San Pedro,23.0,Mayor o igual de 25 años
7839,20,60,81,61,prefiero no decirlo,Tomé,67.33333333333333,Menor de 25
7840,23,42,82,72,prefiero no decirlo,Hualpén,65.33333333333333,Menor de 25
7841,20,4,66,66,femenino,Concepción,45.333333333333336,Menor de 25
7842,22,40,3,53,masculino,Lota,32.0,Menor de 25
7843,20,60,29,28,masculino,Hualpén,39.0,Menor de 25
7844,25,22,41,19,femenino,Coronel,27.333333333333332,Mayor o igual de 25 años
7845,19,73,97,62,prefiero no decirlo,Concepción,77.33333333333333,Menor de 25
7846,19,32,96,20,masculino,Tomé,49.333333333333336,Menor de 25
7847,28,76,10,82,prefiero no decirlo,Tomé,56.0,Mayor o igual de 25 años
7848,18,74,61,85,femenino,Tomé,73.33333333333333,Menor de 25
7849,24,81,45,13,femenino,Arauco,46.333333333333336,Menor de 25
7850,25,16,2,99,prefiero no decirlo,Penco,39.0,Mayor o igual de 25 años
7851,18,21,30,86,masculino,Tomé,45.666666666666664,Menor de 25
7852,25,67,32,47,prefiero no decirlo,Hualpén,48.666666666666664,Mayor o igual de 25 años
7853,23,29,4,61,femenino,Lota,31.333333333333332,Menor de 25
7854,26,50,13,85,masculino,Arauco,49.333333333333336,Mayor o igual de 25 años
7855,19,5,27,74,prefiero no decirlo,Coronel,35.333333333333336,Menor de 25
7856,18,98,65,42,femenino,Concepción,68.33333333333333,Menor de 25
7857,20,46,65,32,prefiero no decirlo,Coronel,47.666666666666664,Menor de 25
7858,28,98,15,99,femenino,Penco,70.66666666666667,Mayor o igual de 25 años
7859,25,21,59,49,femenino,Lota,43.0,Mayor o igual de 25 años
7860,23,89,17,64,femenino,Tomé,56.666666666666664,Menor de 25
7861,28,39,78,39,masculino,Coronel,52.0,Mayor o igual de 25 años
7862,26,5,67,47,femenino,Tomé,39.666666666666664,Mayor o igual de 25 años
7863,19,90,20,74,prefiero no decirlo,Hualpén,61.333333333333336,Menor de 25
7864,21,88,80,84,masculino,San Pedro,84.0,Menor de 25
7865,21,47,50,91,prefiero no decirlo,San Pedro,62.666666666666664,Menor de 25
7866,21,89,85,14,masculino,Penco,62.666666666666664,Menor de 25
7867,19,76,92,38,prefiero no decirlo,Lota,68.66666666666667,Menor de 25
7868,24,69,43,39,masculino,Penco,50.333333333333336,Menor de 25
7869,18,75,24,64,masculino,Tomé,54.333333333333336,Menor de 25
7870,22,72,10,68,femenino,Coronel,50.0,Menor de 25
7871,26,38,94,9,femenino,Concepción,47.0,Mayor o igual de 25 años
7872,25,2,21,29,prefiero no decirlo,Lota,17.333333333333332,Mayor o igual de 25 años
7873,21,86,14,69,masculino,Concepción,56.333333333333336,Menor de 25
7874,27,42,42,8,masculino,Tomé,30.666666666666668,Mayor o igual de 25 años
7875,23,89,53,24,femenino,Concepción,55.333333333333336,Menor de 25
7876,18,36,16,3,femenino,Tomé,18.333333333333332,Menor de 25
7877,24,65,90,90,masculino,Arauco,81.66666666666667,Menor de 25
7878,23,56,15,67,masculino,Hualpén,46.0,Menor de 25
7879,20,30,39,24,prefiero no decirlo,Hualpén,31.0,Menor de 25
7880,25,57,84,96,prefiero no decirlo,Hualpén,79.0,Mayor o igual de 25 años
7881,28,46,72,35,femenino,Tomé,51.0,Mayor o igual de 25 años
7882,24,71,70,97,masculino,Coronel,79.33333333333333,Menor de 25
7883,23,86,7,46,prefiero no decirlo,Lota,46.333333333333336,Menor de 25
7884,19,42,49,84,femenino,Hualpén,58.333333333333336,Menor de 25
7885,20,12,63,88,prefiero no decirlo,Tomé,54.333333333333336,Menor de 25
7886,24,80,77,29,femenino,Lota,62.0,Menor de 25
7887,21,58,53,38,masculino,San Pedro,49.666666666666664,Menor de 25
7888,22,72,96,80,masculino,Penco,82.66666666666667,Menor de 25
7889,20,52,41,72,masculino,Coronel,55.0,Menor de 25
7890,25,62,72,53,prefiero no decirlo,Arauco,62.333333333333336,Mayor o igual de 25 años
7891,20,11,1,48,femenino,San Pedro,20.0,Menor de 25
7892,19,24,59,81,prefiero no decirlo,Tomé,54.666666666666664,Menor de 25
7893,24,7,7,9,prefiero no decirlo,Arauco,7.666666666666667,Menor de 25
